startTime,openPrice,highPrice,lowPrice,closePrice,volume,turnover
2025-01-20 07:30:00,108753.37,108990.13,107824.42,107996.13,991.169875,107386718.42715347
2025-01-20 07:15:00,109020,109135.26,107779.73,108753.37,1406.017009,152576806.27613599
2025-01-20 07:00:00,107514.08,109590,107375.32,109020,3560.07505,387020747.61609586
2025-01-20 06:45:00,104722.73,109900,104722.73,107514.08,4572.86699,492524331.62194963
2025-01-20 06:30:00,102666.85,104770.6,102616.07,104722.73,624.719852,64657689.85386683
2025-01-20 06:15:00,102529.83,102807.26,102463.08,102666.85,362.793205,37236305.72499087
2025-01-20 06:00:00,102360.35,102650.33,102235.05,102529.83,352.924169,36157353.79035262
2025-01-20 05:45:00,102632.66,102777.14,102293.56,102360.35,373.563978,38291629.93754552
2025-01-20 05:30:00,102491.5,102635.87,102328.25,102632.66,450.781172,46187841.81196592
2025-01-20 05:15:00,102499.03,102846.33,102429.76,102491.5,476.337644,48870156.27201342
2025-01-20 05:00:00,102246.22,102789.63,102140.08,102499.03,423.590396,43419244.96685405
2025-01-20 04:45:00,102341.89,102830.65,102244.31,102246.22,409.392592,41950915.44574109
2025-01-20 04:30:00,101791.39,102401.93,101694.14,102341.89,401.850362,40973546.21430486
2025-01-20 04:15:00,101804.39,102080.82,101612.2,101791.39,383.278978,39019173.03883115
2025-01-20 04:00:00,101902.25,101908.21,101544.35,101804.39,384.856861,39150870.85051067
2025-01-20 03:45:00,101597.02,101950,101425.14,101902.25,474.143297,48222665.82964319
2025-01-20 03:30:00,101674.09,101909.63,101506.71,101597.02,398.69449,40530345.65885289
2025-01-20 03:15:00,101808.78,102225,101507.19,101674.09,418.766418,42621998.75105346
2025-01-20 03:00:00,101953.44,101990.33,101471.9,101808.78,351.555423,35786084.83606941
2025-01-20 02:45:00,101670.43,102235.23,101523.24,101953.44,412.239899,41999578.87918211
2025-01-20 02:30:00,101712.5,102338.6,101392.79,101670.43,424.343035,43217028.26666665
2025-01-20 02:15:00,101009.82,101725.9,100882.7,101712.5,430.43582,43645634.38010977
2025-01-20 02:00:00,100696.32,101222.87,100597.23,101009.82,448.383459,45249166.72243233
2025-01-20 01:45:00,100080.79,100729.99,100036.29,100696.32,476.074859,47748137.81701765
2025-01-20 01:30:00,100302.77,100991.97,99969.82,100080.79,523.372051,52618239.0634526
2025-01-20 01:15:00,100213.05,100511.38,99734.06,100302.77,656.007606,65681741.31785903
2025-01-20 01:00:00,99802.08,100506.38,99626.96,100213.05,927.709964,92764777.05673633
2025-01-20 00:45:00,100773.71,100816.26,99657.37,99802.08,945.209782,94558916.98672802
2025-01-20 00:30:00,101103.18,101244.82,99544.15,100773.71,899.078715,90326516.80070558
2025-01-20 00:15:00,101415.92,101594.76,100718.71,101103.18,653.094292,66090152.03190258
2025-01-20 00:00:00,101337.81,101690.5,100662.32,101415.92,963.935392,97516468.57381329
2025-01-19 23:45:00,101207.63,101974.99,100989.01,101337.81,909.139642,92301764.20917291
2025-01-19 23:30:00,100535.79,101273.48,99652.18,101207.63,1667.346586,167279372.10622171
2025-01-19 23:15:00,101280.87,101752.41,100317.24,100535.79,1059.284491,107091918.90690176
2025-01-19 23:00:00,103421,103442.47,100960.85,101280.87,1178.832,119829312.275815
2025-01-19 22:45:00,103368.85,103432.43,101087.49,103421,564.190089,57709797.92128137
2025-01-19 22:30:00,104183.81,104204.15,102950.83,103368.85,230.036404,23821403.69638093
2025-01-19 22:15:00,104052.45,104501.55,103534.89,104183.81,448.652477,46683803.54024105
2025-01-19 22:00:00,103692.66,104052.45,102708.26,104052.45,841.047253,86883347.6107031
2025-01-19 21:45:00,104409.3,104552.49,103690.33,103692.66,719.23081,74803161.68025622
2025-01-19 21:30:00,104431.24,105320.62,104346.01,104409.3,648.674416,67920399.65872316
2025-01-19 21:15:00,106002.87,106002.87,104103.15,104431.24,634.97226,66697088.37927885
2025-01-19 21:00:00,106297.9,106395.02,105785.8,106002.87,345.26025,36603777.06510219
2025-01-19 20:45:00,106189.38,106457.79,105923.91,106297.9,392.081094,41633803.22323948
2025-01-19 20:30:00,105897.53,106326.53,105844.76,106189.38,268.313745,28472134.48889233
2025-01-19 20:15:00,106085.93,106089.57,105503.12,105897.53,312.102798,33041557.05729243
2025-01-19 20:00:00,106223.94,106400,106022.05,106085.93,393.343675,41772659.5645706
2025-01-19 19:45:00,105506.2,106245.8,105485.54,106223.94,379.225024,40136326.25902531
2025-01-19 19:30:00,105195.44,105530,105154.86,105506.2,233.198049,24573459.72219701
2025-01-19 19:15:00,105254.81,105332.23,105157.38,105195.44,89.365224,9404826.79093054
2025-01-19 19:00:00,105031,105310,104969.8,105254.81,126.753923,13328629.36084073
2025-01-19 18:45:00,105053.61,105125.15,104891,105031,118.917479,12486769.1827214
2025-01-19 18:30:00,105072.32,105110.85,104962.75,105053.61,106.470452,11183163.23219611
2025-01-19 18:15:00,105206.72,105251,104995.44,105072.32,149.148837,15680682.97912068
2025-01-19 18:00:00,105104.66,105252.85,105039.27,105206.72,256.514522,26969791.68041242
2025-01-19 17:45:00,104647.62,105145.17,104602.09,105104.66,290.220747,30467723.17585797
2025-01-19 17:30:00,104541,104685.44,104511.46,104647.62,156.480775,16367886.1318762
2025-01-19 17:15:00,104613.23,104789.26,104502.08,104541,220.058291,23031197.66064026
2025-01-19 17:00:00,104944.57,104962.22,104586.41,104613.23,228.9175,23978120.15253218
2025-01-19 16:45:00,104900.37,105020.99,104823.51,104944.57,123.672577,12975520.38226012
2025-01-19 16:30:00,105147.45,105228.05,104874.46,104900.37,178.172649,18713871.38835716
2025-01-19 16:15:00,104777.05,105163.27,104707.66,105147.45,199.054078,20888847.91335586
2025-01-19 16:00:00,104936.76,105056.46,104709.7,104777.05,207.606862,21770453.31950944
2025-01-19 15:45:00,105119.98,105125.51,104678.46,104936.76,253.588311,26598963.91587049
2025-01-19 15:30:00,105044.59,105233.52,104979.92,105119.98,207.181455,21776510.44385726
2025-01-19 15:15:00,104786.69,105067.77,104561.01,105044.59,360.517547,37775967.09892386
2025-01-19 15:00:00,105160.8,105250.99,104526.68,104786.69,372.734633,39062676.30913621
2025-01-19 14:45:00,105003.19,105228.56,104915.81,105160.8,372.045142,39104884.44308877
2025-01-19 14:30:00,105446.26,105629.23,104982.51,105003.19,498.255603,52459142.05956605
2025-01-19 14:15:00,104855.38,105730.68,104783.9,105446.26,543.859639,57173140.85270336
2025-01-19 14:00:00,104980.46,105030.17,104814.74,104855.38,457.599153,48012826.06269514
2025-01-19 13:45:00,105164.63,105239.75,104927.91,104980.46,314.614951,33061492.41553196
